,Date,Description,InternationTransactionAmount,Category,Amount,TransactionUserName,TransactionType,IsoCurrency,Locality,City,State,Country
632,2020-03-16,HILTON GARDEN INN GURG   GURGAON,0,HOTEL BRAND,442.33,1,DOMESTIC,INR,SECTOR 50,GURUGRAM,HARYANA,INDIA
633,2020-03-17,THE ROOM               GURGAON,0,VIDEO GAME,567.0,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
634,2020-03-17,THE ROOM               GURGAON,0,VIDEO GAME,50.0,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
635,2020-03-17,THE ROOM               GURGAON,0,VIDEO GAME,108.0,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
636,2020-03-18,THE ROOM               GURGAON,0,VIDEO GAME,20000.0,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
637,2020-03-18,PETRO SURCHARGE WAIVER,0,CORPORATION,21.4,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
638,2020-03-18,HILTON GARDEN INN GURG   GURGAON,0,HOTEL BRAND,442.33,1,DOMESTIC,INR,SECTOR 50,GURUGRAM,HARYANA,INDIA
639,2020-03-18,THE ROOM               GURGAON,0,VIDEO GAME,108.0,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
640,2020-03-19,THE ROOM               GURGAON,0,VIDEO GAME,50.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
641,2020-03-19,LOOKS SALON            GURGAON,0,CAFE COMPANY,808.0,1,DOMESTIC,INR,DLF COLONY,GURUGRAM,HARYANA,INDIA
642,2020-03-19,THE ROOM               GURGAON,0,VIDEO GAME,100.0,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
643,2020-03-19,THE ROOM               GURGAON,0,VIDEO GAME,115.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
644,2020-03-20,HILTON GARDEN INN GURG   GURGAON,0,HOTEL BRAND,663.5,0,DOMESTIC,INR,SECTOR 50,GURUGRAM,HARYANA,INDIA
645,2020-03-20,LIVE PHARMACY          GURGAON,0,AMERICAN TELEVISION PROGRAM,1420.0,1,DOMESTIC,INR,POCKET C,GURUGRAM,HARYANA,INDIA
646,2020-03-21,THE ROOM               GURGAON,0,VIDEO GAME,320.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
647,2020-03-23,THE ROOM               GURGAON,0,VIDEO GAME,126.0,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
648,2020-03-24,THE ROOM               GURGAON,0,VIDEO GAME,126.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
649,2020-03-25,THE ROOM               GURGAON,0,VIDEO GAME,620.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
650,2020-03-26,THE ROOM               GURGAON,0,VIDEO GAME,546.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
651,2020-03-28,& MART                   GURGAON,0,CAR MANUFACTURER,4112.0,1,DOMESTIC,INR,BLOCK A,GURUGRAM,HARYANA,INDIA
652,2020-03-29,NETBANKING TRANSFER (REF# 00000000000329001964645),0,CAFE COMPANY,426741.0,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
653,2020-03-29,ICICI PRUDENTIAL LIFE    WWW.ICICIP,0,COMPANY,35935.0,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
654,2020-03-30,THE ROOM               GURGAON,0,VIDEO GAME,478.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
655,2020-03-31,THE ROOM               GURGAON,0,VIDEO GAME,681.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
656,2020-04-04,THE ROOM               GURGAON,0,VIDEO GAME,567.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
657,2020-07-04,THE ROOM               GURGAON,0,VIDEO GAME,488.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
658,2020-07-04,& MART                   GURGAON,0,CAR MANUFACTURER,5150.0,1,DOMESTIC,INR,BLOCK A,GURUGRAM,HARYANA,INDIA
659,2019-08-07,GRAND HYATT GRAND CLUB   BAMBOLIM,0,HOSPITALITY COMPANY,15000.0,0,DOMESTIC,INR,ALDEIA DE GOA,BAMBOLIM,GOA,INDIA
660,2019-07-13,FLIPKART PAYMENTS      BANGALORE,0,ELECTRONICS RETAIL COMPANY,331.0,0,DOMESTIC,INR,3RD BLOCK,BENGALURU,KARNATAKA,INDIA
661,2019-07-14,CAFE COFFEE DAY          ILD TRADE,0,CAFE COMPANY,169.0,0,DOMESTIC,INR,SOHNA ROAD,GURUGRAM,HARYANA,INDIA
662,2019-07-14,IDLI COM               DABOLIM,0,BOOK BY TAVLEEN SINGH,290.0,0,DOMESTIC,INR,SOUTH GOA,DABOLIM,GOA,INDIA
663,2019-07-14,S AND S BEAUTY CARE      GURGAON,0,RETAIL COMPANY,350.0,0,DOMESTIC,INR,POCKET E,GURUGRAM,HARYANA,INDIA
664,2019-07-14,GRAND HYATT GRAND CLUB   BAMBOLIM,0,HOSPITALITY COMPANY,54980.45,0,DOMESTIC,INR,ALDEIA DE GOA,BAMBOLIM,GOA,INDIA
665,2019-07-15,CAFE COFFEE DAY          ILD TRADE,0,CAFE COMPANY,582.0,0,DOMESTIC,INR,SOHNA ROAD,GURUGRAM,HARYANA,INDIA
666,2019-07-15,THE ROOMGURGAON,0,CAFE COMPANY,389.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
667,2019-07-15,MSW*PLANET NEEDSDELHI NCR,0,CAFE COMPANY,1245.0,1,DOMESTIC,INR,NATIONAL CAPITAL REGION,GURUGRAM,HARYANA,INDIA
668,2019-07-16,MSW*PLANET NEEDSDELHI NCR,0,CAFE COMPANY,293.0,1,DOMESTIC,INR,NATIONAL CAPITAL REGION,GURUGRAM,HARYANA,INDIA
669,2019-07-16,THE ROOMGURGAON,0,CAFE COMPANY,75.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
670,2019-07-16,CAFE COFFEE DAY          NINEX CITY,0,CAFE COMPANY,418.0,0,DOMESTIC,INR,BLOCK S,GURUGRAM,HARYANA,INDIA
671,2019-07-17,CAFE COFFEE DAY          ILD TRADE,0,CAFE COMPANY,292.0,0,DOMESTIC,INR,SOHNA ROAD,GURUGRAM,HARYANA,INDIA
672,2019-07-17,PACIFIC MEDICA IIGURGAON,0,COMPANY,272.0,1,DOMESTIC,INR,MAPLE LEAF,SEATTLE,WASHINGTON,UNITED STATES
673,2019-07-17,THE ROOMGURGAON,0,CAFE COMPANY,1831.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
674,2019-07-18,BIKANERVALAGURGAON,0,CAFE COMPANY,213.01,1,DOMESTIC,INR,SECTOR 29,GURUGRAM,HARYANA,INDIA
675,2019-07-18,MSW*PLANET NEEDSDELHI NCR,0,CAFE COMPANY,548.0,1,DOMESTIC,INR,NATIONAL CAPITAL REGION,GURUGRAM,HARYANA,INDIA
676,2019-07-18,LAKE FOREST WINE         GURGAON,0,CITY IN CALIFORNIA,12050.0,0,DOMESTIC,INR,HERITAGE CITY,GURUGRAM,HARYANA,INDIA
677,2019-07-18,CAFE COFFEE DAY          ILD TRADE,0,CAFE COMPANY,573.0,0,DOMESTIC,INR,SOHNA ROAD,GURUGRAM,HARYANA,INDIA
678,2019-07-19,CAFE COFFEE DAY          ILD TRADE,0,CAFE COMPANY,292.0,0,DOMESTIC,INR,SOHNA ROAD,GURUGRAM,HARYANA,INDIA
679,2019-07-19,VALENTIA SALONGURGAON,0,CITY IN SPAIN,377.0,1,DOMESTIC,INR,D1 BLOCK,GURUGRAM,HARYANA,INDIA
680,2019-07-19,MSW*PLANET NEEDSDELHI NCR,0,CAFE COMPANY,1025.0,1,DOMESTIC,INR,NATIONAL CAPITAL REGION,GURUGRAM,HARYANA,INDIA
681,2019-07-20,TATA INDICOM-DOCOMO      MUMBAI,0,TELECOMMUNICATIONS COMPANY,1297.0,0,DOMESTIC,INR,MAHIM,MUMBAI,MAHARASHTRA,INDIA
682,2019-07-20,DCR FOODSGURGAON,0,AMERICAN ACTOR,357.0,1,DOMESTIC,INR,NATIONAL CAPITAL REGION,GURUGRAM,HARYANA,INDIA
683,2019-07-20,KUNAIC MANDI MARTGURGAON,0,CAFE COMPANY,1560.0,1,DOMESTIC,INR,SOUTH CITY II,GURUGRAM,HARYANA,INDIA
684,2019-07-21,SUBWAYGURGAON,0,CAFE COMPANY,190.0,1,DOMESTIC,INR,DLF CYBER CITY,GURUGRAM,HARYANA,INDIA
685,2019-07-22,KFC SEC 47 SOHNA ROAD GGURGAON,0,FAST FOOD RESTAURANT COMPANY,120.0,0,DOMESTIC,INR,D1 BLOCK,GURUGRAM,HARYANA,INDIA
686,2019-07-22,CAFE COFFEE DAY          ILD TRADE,0,CAFE COMPANY,345.0,0,DOMESTIC,INR,SOHNA ROAD,GURUGRAM,HARYANA,INDIA
687,2019-07-22,SUBWAY                   GURGAON,0,RESTAURANT COMPANY,190.0,0,DOMESTIC,INR,DLF CYBER CITY,GURUGRAM,HARYANA,INDIA
688,2019-07-22,BIKANERVALAGURGAON,0,CAFE COMPANY,1660.99,1,DOMESTIC,INR,SECTOR 29,GURUGRAM,HARYANA,INDIA
689,2019-07-22,THE ROOM               GURGAON,0,VIDEO GAME,23.0,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
690,2019-07-23,NETBANKING TRANSFER (REF# 00000000000723009232288),0,CAFE COMPANY,258197.0,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
691,2019-07-23,HTTPS WWW AIRTEL IN BANGURGAON,0,TELECOMMUNICATIONS COMPANY,580.0,0,DOMESTIC,INR,GURGAON,GURUGRAM,HARYANA,INDIA
692,2019-07-23,CAFE COFFEE DAY          NINEX CITY,0,CAFE COMPANY,449.0,0,DOMESTIC,INR,BLOCK S,GURUGRAM,HARYANA,INDIA
693,2019-07-23,CAFE COFFEE DAY          NINEX CITY,0,CAFE COMPANY,261.0,0,DOMESTIC,INR,BLOCK S,GURUGRAM,HARYANA,INDIA
694,2019-07-24,SATBIR FILLING STATION NEW DELHI,0,CAFE COMPANY,2630.2,0,DOMESTIC,INR,YAWANTIKA COLONY,NEW DELHI,DELHI,INDIA
695,2019-07-24,PETRO SURCHARGE WAIVER,0,CORPORATION,26.04,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
696,2019-07-24,SATBIR FILLING STATION NEW DELHI,0,CAFE COMPANY,19.5,0,DOMESTIC,INR,YAWANTIKA COLONY,NEW DELHI,DELHI,INDIA
697,2019-07-24,THE ROOMGURGAON,0,CAFE COMPANY,105.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
698,2019-07-25,CAFE COFFEE DAY          NINEX CITY,0,CAFE COMPANY,450.0,0,DOMESTIC,INR,BLOCK S,GURUGRAM,HARYANA,INDIA
699,2019-07-25,RUSTIC FOODS LLP         GURGAON,0,CAFE COMPANY,152.0,0,DOMESTIC,INR,GURGAON,GURUGRAM,HARYANA,INDIA
700,2019-07-25,ANNAPURNA FOODSGURGAON,0,MASSIF IN NEPAL,586.0,1,DOMESTIC,INR,SIKANDERPUR,GURUGRAM,HARYANA,INDIA
701,2019-07-26,CAFE COFFEE DAY          ILD TRADE,0,CAFE COMPANY,592.0,0,DOMESTIC,INR,SOHNA ROAD,GURUGRAM,HARYANA,INDIA
702,2019-07-26,THE ROOM               GURGAON,0,VIDEO GAME,75.0,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
703,2019-07-26,TATA STARBUCKS LIMITED NEW DELHI,0,COMPANY,221.0,0,DOMESTIC,INR,SAKET DISTRICT CENTRE,NEW DELHI,DELHI,INDIA
704,2019-07-26,MSW*PLANET NEEDS         DELHI NCR,0,CAFE COMPANY,519.0,0,DOMESTIC,INR,NATIONAL CAPITAL REGION,GURUGRAM,HARYANA,INDIA
705,2019-07-27,ALPHA DENTAL TEETH TAM   GURGAON,0,CAFE COMPANY,1500.0,0,DOMESTIC,INR,GURGAON,GURUGRAM,HARYANA,INDIA
706,2019-07-27,THE ROOMGURGAON,0,CAFE COMPANY,551.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
707,2019-07-27,NIMITAYA HOTEL & RESORTS GURGAON,0,CAFE COMPANY,2818.0,0,DOMESTIC,INR,RAJIV NAGAR,GURUGRAM,HARYANA,INDIA
708,2019-07-28,CARNIVAL FILMS PVT LTD   GURGAON,0,CINEMA COMPANY,500.0,0,DOMESTIC,INR,GURGAON,GURUGRAM,HARYANA,INDIA
709,2019-07-28,MSW*PLANET NEEDSDELHI NCR,0,CAFE COMPANY,1540.0,1,DOMESTIC,INR,NATIONAL CAPITAL REGION,GURUGRAM,HARYANA,INDIA
710,2019-07-28,CAFE COFFEE DAY          ILD TRADE,0,CAFE COMPANY,292.0,0,DOMESTIC,INR,SOHNA ROAD,GURUGRAM,HARYANA,INDIA
711,2019-07-28,SUBWAYGURGAON,0,CAFE COMPANY,515.0,1,DOMESTIC,INR,DLF CYBER CITY,GURUGRAM,HARYANA,INDIA
712,2019-07-29,TAJ HOTELS INTERNATIONAL JAIPUR,0,HOTEL CHAIN,3376.0,0,DOMESTIC,INR,CIVIL LINES,JAIPUR,RAJASTHAN,INDIA
713,2019-07-29,PETRO SURCHARGE WAIVER,0,CORPORATION,26.86,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
714,2019-07-29,CAFE COFFEE DAY          ILD TRADE,0,CAFE COMPANY,306.0,0,DOMESTIC,INR,SOHNA ROAD,GURUGRAM,HARYANA,INDIA
715,2019-07-29,LAKE FOREST WINE         GURGAON,0,CITY IN CALIFORNIA,6560.0,0,DOMESTIC,INR,HERITAGE CITY,GURUGRAM,HARYANA,INDIA
716,2019-07-29,BPCL SHREE NAVEEN PETR   JAIPUR,0,COMPANY,2712.64,0,DOMESTIC,INR,JAIPUR,JAIPUR,RAJASTHAN,INDIA
717,2019-07-29,MSW*PLANET NEEDSDELHI NCR,0,CAFE COMPANY,140.0,1,DOMESTIC,INR,NATIONAL CAPITAL REGION,GURUGRAM,HARYANA,INDIA
718,2019-07-29,THE ROOMGURGAON,0,CAFE COMPANY,25.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
719,2019-07-29,MSW*PLANET NEEDSDELHI NCR,0,CAFE COMPANY,220.0,1,DOMESTIC,INR,NATIONAL CAPITAL REGION,GURUGRAM,HARYANA,INDIA
720,2019-07-29,THE ROOMGURGAON,0,CAFE COMPANY,599.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
721,2019-07-29,THE BODY SHOPGURGAON,0,AMERICAN-GERMAN MODEL,2868.0,1,DOMESTIC,INR,BLOCK E,GURUGRAM,HARYANA,INDIA
722,2019-07-29,MARKS AND SPENCER RELIAGURGAON,0,RETAIL COMPANY,2160.0,1,DOMESTIC,INR,GALLERIA MARKET,GURUGRAM,HARYANA,INDIA
723,2019-07-30,PAULGURGAON,0,CAFE COMPANY,208.0,1,DOMESTIC,INR,SECTOR 24,GURUGRAM,HARYANA,INDIA
724,2019-07-30,PURE HOME LIVINGGURGAON,0,CAFE COMPANY,625.0,1,DOMESTIC,INR,AMBIENCE ISLAND,GURUGRAM,DELHI,INDIA
725,2019-07-30,H AND M HENNES AND MAURITGURGAON,0,CLOTHING RETAIL COMPANY,1797.0,1,DOMESTIC,INR,AMBIENCE ISLAND,GURUGRAM,HARYANA,INDIA
726,2019-07-30,CAFE COFFEE DAY          ALANKAR PL,0,CAFE COMPANY,242.0,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
727,2019-07-30,CAFE COFFEE DAY          ALANKAR PL,0,CAFE COMPANY,126.0,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
728,2019-07-30,THE LALIT                JAIPUR,0,COMPANY,317.13,0,DOMESTIC,INR,SARASWATI NAGAR EXTENSION,JAIPUR,RAJASTHAN,INDIA
729,2019-07-30,AMAZON SELLER SERVICES MUMBAI,0,E-COMMERCE COMPANY,488.0,0,DOMESTIC,INR,NEW MHADA COLONY,MUMBAI,MAHARASHTRA,INDIA
730,2019-07-30,CAFE COFFEE DAY          ALANKAR PL,0,CAFE COMPANY,299.0,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
731,2019-07-30,MARKS AND SPENCER RELIAGURGAON,0,RETAIL COMPANY,3397.0,1,DOMESTIC,INR,GALLERIA MARKET,GURUGRAM,HARYANA,INDIA
732,2019-07-31,CAFE COFFEE DAY          ALANKAR PL,0,CAFE COMPANY,99.0,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
733,2019-07-31,CAFE COFFEE DAY          ALANKAR PL,0,CAFE COMPANY,116.0,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
734,2019-07-31,CAFE COFFEE DAY          ILD TRADE,0,CAFE COMPANY,150.0,0,DOMESTIC,INR,SOHNA ROAD,GURUGRAM,HARYANA,INDIA
735,2019-07-31,CAFE COFFEE DAY          ALANKAR PL,0,CAFE COMPANY,334.0,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
736,2019-01-08,THE ROOM               GURGAON,0,VIDEO GAME,286.0,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
737,2019-01-08,THE ROOM               GURGAON,0,VIDEO GAME,389.0,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
738,2019-01-08,MARKS AND SPENCER RELIAMOHALI,0,RETAIL COMPANY,910.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
739,2019-01-08,LIFE STYLE INTERNATIONAMOHALI,0,CAFE COMPANY,1445.01,1,DOMESTIC,INR,CHANDIGARH,SAHIBZADA AJIT SINGH NAGAR,PUNJAB,INDIA
740,2019-01-08,LIFE STYLE INTERNATIONAMOHALI,0,CAFE COMPANY,399.0,1,DOMESTIC,INR,CHANDIGARH,SAHIBZADA AJIT SINGH NAGAR,PUNJAB,INDIA
741,2019-01-08,BOBBY GIFT HOUSEGURDASPUR,0,AMERICAN SINGER-SONGWRITER,785.0,1,DOMESTIC,INR,CIVIL LINES,GURDASPUR,PUNJAB,INDIA
742,2019-01-08,WESTSIDEMOHALI,0,CAFE COMPANY,2056.0,1,DOMESTIC,INR,SECTOR 118,CHANDIGARH,PUNJAB,INDIA
743,2019-01-08,COSTA COFFEE KHARAR MOHMOHALI,0,COFFEEHOUSE COMPANY,462.0,1,DOMESTIC,INR,SECTOR 118,SAHIBZADA AJIT SINGH NAGAR,PUNJAB,INDIA
744,2019-01-08,SINGLA KARYANA BHANDAR GOVIND GARH,0,ANIMAL,960.0,1,DOMESTIC,INR,NASRALI,MANDI GOBINDGARH,PUNJAB,INDIA
745,2019-01-08,PETRO SURCHARGE WAIVER,0,CORPORATION,20.84,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
746,2019-01-08,HALDIRAM PRODUCTS PVT LTDMOHALI,0,COMPANY,302.99,1,DOMESTIC,INR,SECTOR 118,SAHIBZADA AJIT SINGH NAGAR,PUNJAB,INDIA
747,2019-01-08,HALDIRAM PRODUCTS PVT LTDMOHALI,0,COMPANY,430.52,1,DOMESTIC,INR,SECTOR 118,SAHIBZADA AJIT SINGH NAGAR,PUNJAB,INDIA
748,2019-01-08,LIFE STYLE INTERNATIONAMOHALI,0,CAFE COMPANY,1344.03,1,DOMESTIC,INR,CHANDIGARH,SAHIBZADA AJIT SINGH NAGAR,PUNJAB,INDIA
749,2019-02-08,CONNAUGHT PLAZA RESTAUR  LUDHIANA,0,FORMER GOVERNOR GENERAL OF CANADA,312.9,1,DOMESTIC,INR,GURDEV NAGAR,LUDHIANA,PUNJAB,INDIA
750,2019-02-08,CONNAUGHT PLAZA RESTAUR  LUDHIANA,0,FORMER GOVERNOR GENERAL OF CANADA,2366.7,1,DOMESTIC,INR,GURDEV NAGAR,LUDHIANA,PUNJAB,INDIA
751,2019-02-08,CONNAUGHT PLAZA RESTAUR  LUDHIANA,0,FORMER GOVERNOR GENERAL OF CANADA,630.0,1,DOMESTIC,INR,GURDEV NAGAR,LUDHIANA,PUNJAB,INDIA
752,2019-03-08,BOOK MY SHOW           MUMBAI,0,BOOK BY ERIC CARLE,530.88,0,DOMESTIC,INR,NEW AIRPORT COLONY,MUMBAI,MAHARASHTRA,INDIA
753,2019-03-08,CAFE COFFEE DAY          ILD TRADE,0,CAFE COMPANY,300.0,0,DOMESTIC,INR,SOHNA ROAD,GURUGRAM,HARYANA,INDIA
754,2019-04-08,MSW*PLANET NEEDSDELHI NCR,0,CAFE COMPANY,348.0,1,DOMESTIC,INR,NATIONAL CAPITAL REGION,GURUGRAM,HARYANA,INDIA
755,2019-04-08,BREWER STREET          GURGAON,0,STREET IN LONDON,2348,0,DOMESTIC,INR,D1 BLOCK,GURUGRAM,HARYANA,INDIA
756,2019-04-08,STARBUCKS COFFEE         GURGAON,0,COFFEEHOUSE COMPANY,5000.0,0,DOMESTIC,INR,DLF CYBER CITY,GURUGRAM,HARYANA,INDIA
757,2019-04-08,NIMITAYA HOTEL & RESORTS GURGAON,0,CAFE COMPANY,1177.06,0,DOMESTIC,INR,RAJIV NAGAR,GURUGRAM,HARYANA,INDIA
758,2019-04-08,S AND S BEAUTY CARE      GURGAON,0,RETAIL COMPANY,350.0,0,DOMESTIC,INR,POCKET E,GURUGRAM,HARYANA,INDIA
759,2019-05-08,CAFE COFFEE DAY          ILD TRADE,0,CAFE COMPANY,140.0,0,DOMESTIC,INR,SOHNA ROAD,GURUGRAM,HARYANA,INDIA
760,2019-05-08,PIZZAHUT                 GURGAON,0,SONG BY 4JOY,120.0,0,DOMESTIC,INR,SECTOR 56,GURUGRAM,HARYANA,INDIA
761,2019-05-08,NAIL SPA TRAINERS AND DGURGAON,0,CAFE COMPANY,1741.0,1,DOMESTIC,INR,NEW COLONY,GURUGRAM,HARYANA,INDIA
762,2019-06-08,CAFE COFFEE DAY          ILD TRADE,0,CAFE COMPANY,140.0,0,DOMESTIC,INR,SOHNA ROAD,GURUGRAM,HARYANA,INDIA
763,2019-06-08,MSW*PLANET NEEDSDELHI NCR,0,CAFE COMPANY,453.0,1,DOMESTIC,INR,NATIONAL CAPITAL REGION,GURUGRAM,HARYANA,INDIA
764,2019-06-08,THE ROOMGURGAON,0,CAFE COMPANY,131.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
765,2019-07-08,CUT AND STYLEGURGAON,0,OCCUPATION,2065.0,1,DOMESTIC,INR,SECTOR 4,GURUGRAM,HARYANA,INDIA
766,2019-07-08,MSW*PLANET NEEDSDELHI NCR,0,CAFE COMPANY,781.0,1,DOMESTIC,INR,NATIONAL CAPITAL REGION,GURUGRAM,HARYANA,INDIA
767,2019-08-08,CAFE COFFEE DAY          ILD TRADE,0,CAFE COMPANY,154.0,0,DOMESTIC,INR,SOHNA ROAD,GURUGRAM,HARYANA,INDIA
768,2019-08-08,BIKANERVALA            GURGAON,0,EVENT,198.0,1,DOMESTIC,INR,SECTOR 29,GURUGRAM,HARYANA,INDIA
769,2019-08-08,AMAZON SELLER SERVICES MUMBAI,0,E-COMMERCE COMPANY,392.0,0,DOMESTIC,INR,NEW MHADA COLONY,MUMBAI,MAHARASHTRA,INDIA
770,2019-09-08,LE MARCHE              GURGAON,0,ITALIAN REGION,654.0,1,DOMESTIC,INR,DLF PHASE 5,GURUGRAM,HARYANA,INDIA
771,2019-09-08,WWW ALLEN AC IN        KOTA,0,AMERICAN DIRECTOR,250.0,0,DOMESTIC,INR,NEW RAJEEV GANDHI NAGAR,KOTA,RAJASTHAN,INDIA
772,2019-09-08,NEW U                  GURGAON,0,CITY IN NEW YORK,491.5,1,DOMESTIC,INR,GALLERIA MARKET,GURUGRAM,HARYANA,INDIA
773,2019-09-08,CAFE COFFEE DAY          ILD TRADE,0,CAFE COMPANY,292.0,0,DOMESTIC,INR,SOHNA ROAD,GURUGRAM,HARYANA,INDIA
774,2019-09-08,OM SWEETS PVT LTD      GURGAON,0,CAFE COMPANY,168.0,1,DOMESTIC,INR,SECTOR 4,GURUGRAM,HARYANA,INDIA
775,2019-10-08,WHEELYS CAFE           GURUGRAM,0,CAFE COMPANY,260.0,1,DOMESTIC,INR,D1 BLOCK,GURUGRAM,HARYANA,INDIA
776,2019-10-08,MEER SINGH FUEL POINT  GURGAON,0,CAFE COMPANY,2496.22,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
777,2019-10-08,WHEELYS CAFE           GURUGRAM,0,CAFE COMPANY,10.0,1,DOMESTIC,INR,D1 BLOCK,GURUGRAM,HARYANA,INDIA
778,2019-10-08,PETRO SURCHARGE WAIVER,0,CORPORATION,24.72,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
779,2019-10-08,NIMITAYA HOTEL & RESORTS GURGAON,0,CAFE COMPANY,2230.0,1,DOMESTIC,INR,RAJIV NAGAR,GURUGRAM,HARYANA,INDIA
780,2019-10-08,CAFE COFFEE DAY          ILD TRADE,0,CAFE COMPANY,154.0,0,DOMESTIC,INR,SOHNA ROAD,GURUGRAM,HARYANA,INDIA
781,2019-11-08,CAFE COFFEE DAY          ILD TRADE,0,CAFE COMPANY,145.0,0,DOMESTIC,INR,SOHNA ROAD,GURUGRAM,HARYANA,INDIA
782,2019-11-08,MSW*PLANET NEEDS         DELHI NCR,0,CAFE COMPANY,427.0,1,DOMESTIC,INR,NATIONAL CAPITAL REGION,GURUGRAM,HARYANA,INDIA
783,2019-10-08,MEER SINGH FUEL POINT  GURGAON,0,CAFE COMPANY,18.5,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
784,2019-12-08,CUT AND STYLEGURGAON,0,OCCUPATION,450.0,1,DOMESTIC,INR,SECTOR 4,GURUGRAM,HARYANA,INDIA
785,2019-12-08,VENTOTA RETAILGURGAON,0,CAFE COMPANY,3863.0,1,DOMESTIC,INR,NEW MARKET AREA,KOLKATA,WEST BENGAL,INDIA
786,2019-08-13,CAFE COFFEE DAY          ILD TRADE,0,CAFE COMPANY,430.0,0,DOMESTIC,INR,SOHNA ROAD,GURUGRAM,HARYANA,INDIA
787,2019-08-13,THE ROOMGURGAON,0,CAFE COMPANY,137.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
788,2019-08-13,MSW*PLANET NEEDSDELHI NCR,0,CAFE COMPANY,669.0,1,DOMESTIC,INR,NATIONAL CAPITAL REGION,GURUGRAM,HARYANA,INDIA
789,2019-08-14,JAI MAHAL PALACE HAWA MAHJAIPUR,0,PALACE IN JAIPUR,2391,0,DOMESTIC,INR,CIVIL LINES,JAIPUR,RAJASTHAN,INDIA
